Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Source Code,Source,Unit,Value,Flag,Flag Description,Note
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6505","Food Household Consumption","1991","1991","3050","FAO TIER 1","kt","2242.9826","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7225","Emissions (CH4)","6505","Food Household Consumption","1992","1992","3050","FAO TIER 1","kt","0.2269","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7230","Emissions (N2O)","6505","Food Household Consumption","1992","1992","3050","FAO TIER 1","kt","0.0174","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7273","Emissions (CO2)","6505","Food Household Consumption","1992","1992","3050","FAO TIER 1","kt","2382.502","E","Estimated value",""
"GT","Emissions totals","170","Colombia","717815","Emissions (CO2eq) from F-gases (AR5)","6505","Food Household Consumption","1992","1992","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724413","Emissions (CO2eq) from CH4 (AR5)","6505","Food Household Consumption","1992","1992","3050","FAO TIER 1","kt","6.3542","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724313","Emissions (CO2eq) from N2O (AR5)","6505","Food Household Consumption","1992","1992","3050","FAO TIER 1","kt","4.6004","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6505","Food Household Consumption","1992","1992","3050","FAO TIER 1","kt","2393.5836","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7225","Emissions (CH4)","6505","Food Household Consumption","1993","1993","3050","FAO TIER 1","kt","0.2898","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7230","Emissions (N2O)","6505","Food Household Consumption","1993","1993","3050","FAO TIER 1","kt","0.0178","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7273","Emissions (CO2)","6505","Food Household Consumption","1993","1993","3050","FAO TIER 1","kt","2675.1769","E","Estimated value",""
"GT","Emissions totals","170","Colombia","717815","Emissions (CO2eq) from F-gases (AR5)","6505","Food Household Consumption","1993","1993","3050","FAO TIER 1","kt","1","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724413","Emissions (CO2eq) from CH4 (AR5)","6505","Food Household Consumption","1993","1993","3050","FAO TIER 1","kt","8.1152","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724313","Emissions (CO2eq) from N2O (AR5)","6505","Food Household Consumption","1993","1993","3050","FAO TIER 1","kt","4.7207","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6505","Food Household Consumption","1993","1993","3050","FAO TIER 1","kt","2688.7751","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7225","Emissions (CH4)","6505","Food Household Consumption","1994","1994","3050","FAO TIER 1","kt","0.3028","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7230","Emissions (N2O)","6505","Food Household Consumption","1994","1994","3050","FAO TIER 1","kt","0.0152","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7273","Emissions (CO2)","6505","Food Household Consumption","1994","1994","3050","FAO TIER 1","kt","2763.3599","E","Estimated value",""
"GT","Emissions totals","170","Colombia","717815","Emissions (CO2eq) from F-gases (AR5)","6505","Food Household Consumption","1994","1994","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724413","Emissions (CO2eq) from CH4 (AR5)","6505","Food Household Consumption","1994","1994","3050","FAO TIER 1","kt","8.4772","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724313","Emissions (CO2eq) from N2O (AR5)","6505","Food Household Consumption","1994","1994","3050","FAO TIER 1","kt","4.033","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6505","Food Household Consumption","1994","1994","3050","FAO TIER 1","kt","2775.875","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7225","Emissions (CH4)","6505","Food Household Consumption","1995","1995","3050","FAO TIER 1","kt","0.2942","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7230","Emissions (N2O)","6505","Food Household Consumption","1995","1995","3050","FAO TIER 1","kt","0.0178","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7273","Emissions (CO2)","6505","Food Household Consumption","1995","1995","3050","FAO TIER 1","kt","3012.0584","E","Estimated value",""
"GT","Emissions totals","170","Colombia","717815","Emissions (CO2eq) from F-gases (AR5)","6505","Food Household Consumption","1995","1995","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724413","Emissions (CO2eq) from CH4 (AR5)","6505","Food Household Consumption","1995","1995","3050","FAO TIER 1","kt","8.2387","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724313","Emissions (CO2eq) from N2O (AR5)","6505","Food Household Consumption","1995","1995","3050","FAO TIER 1","kt","4.717","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6505","Food Household Consumption","1995","1995","3050","FAO TIER 1","kt","3025.0429","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7225","Emissions (CH4)","6505","Food Household Consumption","1996","1996","3050","FAO TIER 1","kt","0.2992","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7230","Emissions (N2O)","6505","Food Household Consumption","1996","1996","3050","FAO TIER 1","kt","0.0142","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7273","Emissions (CO2)","6505","Food Household Consumption","1996","1996","3050","FAO TIER 1","kt","2882.7291","E","Estimated value",""
"GT","Emissions totals","170","Colombia","717815","Emissions (CO2eq) from F-gases (AR5)","6505","Food Household Consumption","1996","1996","3050","FAO TIER 1","kt","1","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724413","Emissions (CO2eq) from CH4 (AR5)","6505","Food Household Consumption","1996","1996","3050","FAO TIER 1","kt","8.3778","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724313","Emissions (CO2eq) from N2O (AR5)","6505","Food Household Consumption","1996","1996","3050","FAO TIER 1","kt","3.7619","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6505","Food Household Consumption","1996","1996","3050","FAO TIER 1","kt","2895.6116","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7225","Emissions (CH4)","6505","Food Household Consumption","1997","1997","3050","FAO TIER 1","kt","0.3127","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7230","Emissions (N2O)","6505","Food Household Consumption","1997","1997","3050","FAO TIER 1","kt","0.0162","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7273","Emissions (CO2)","6505","Food Household Consumption","1997","1997","3050","FAO TIER 1","kt","3217.3767","E","Estimated value",""
"GT","Emissions totals","170","Colombia","717815","Emissions (CO2eq) from F-gases (AR5)","6505","Food Household Consumption","1997","1997","3050","FAO TIER 1","kt","1","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724413","Emissions (CO2eq) from CH4 (AR5)","6505","Food Household Consumption","1997","1997","3050","FAO TIER 1","kt","8.7548","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724313","Emissions (CO2eq) from N2O (AR5)","6505","Food Household Consumption","1997","1997","3050","FAO TIER 1","kt","4.2845","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6505","Food Household Consumption","1997","1997","3050","FAO TIER 1","kt","3231.3583","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7225","Emissions (CH4)","6505","Food Household Consumption","1998","1998","3050","FAO TIER 1","kt","0.2293","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7230","Emissions (N2O)","6505","Food Household Consumption","1998","1998","3050","FAO TIER 1","kt","0.0132","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7273","Emissions (CO2)","6505","Food Household Consumption","1998","1998","3050","FAO TIER 1","kt","2602.1525","E","Estimated value",""
"GT","Emissions totals","170","Colombia","717815","Emissions (CO2eq) from F-gases (AR5)","6505","Food Household Consumption","1998","1998","3050","FAO TIER 1","kt","1","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724413","Emissions (CO2eq) from CH4 (AR5)","6505","Food Household Consumption","1998","1998","3050","FAO TIER 1","kt","6.419","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724313","Emissions (CO2eq) from N2O (AR5)","6505","Food Household Consumption","1998","1998","3050","FAO TIER 1","kt","3.4877","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6505","Food Household Consumption","1998","1998","3050","FAO TIER 1","kt","2612.9408","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7225","Emissions (CH4)","6505","Food Household Consumption","1999","1999","3050","FAO TIER 1","kt","0.2499","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7230","Emissions (N2O)","6505","Food Household Consumption","1999","1999","3050","FAO TIER 1","kt","0.0104","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7273","Emissions (CO2)","6505","Food Household Consumption","1999","1999","3050","FAO TIER 1","kt","2804.3422","E","Estimated value",""
"GT","Emissions totals","170","Colombia","717815","Emissions (CO2eq) from F-gases (AR5)","6505","Food Household Consumption","1999","1999","3050","FAO TIER 1","kt","1","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724413","Emissions (CO2eq) from CH4 (AR5)","6505","Food Household Consumption","1999","1999","3050","FAO TIER 1","kt","6.997","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724313","Emissions (CO2eq) from N2O (AR5)","6505","Food Household Consumption","1999","1999","3050","FAO TIER 1","kt","2.7605","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6505","Food Household Consumption","1999","1999","3050","FAO TIER 1","kt","2815.0548","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7225","Emissions (CH4)","6505","Food Household Consumption","2000","2000","3050","FAO TIER 1","kt","0.2779","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7230","Emissions (N2O)","6505","Food Household Consumption","2000","2000","3050","FAO TIER 1","kt","0.0104","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7273","Emissions (CO2)","6505","Food Household Consumption","2000","2000","3050","FAO TIER 1","kt","3100.4438","E","Estimated value",""
"GT","Emissions totals","170","Colombia","717815","Emissions (CO2eq) from F-gases (AR5)","6505","Food Household Consumption","2000","2000","3050","FAO TIER 1","kt","1","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724413","Emissions (CO2eq) from CH4 (AR5)","6505","Food Household Consumption","2000","2000","3050","FAO TIER 1","kt","7.7824","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724313","Emissions (CO2eq) from N2O (AR5)","6505","Food Household Consumption","2000","2000","3050","FAO TIER 1","kt","2.7642","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6505","Food Household Consumption","2000","2000","3050","FAO TIER 1","kt","3112.0059","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7225","Emissions (CH4)","6505","Food Household Consumption","2001","2001","3050","FAO TIER 1","kt","0.3267","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7230","Emissions (N2O)","6505","Food Household Consumption","2001","2001","3050","FAO TIER 1","kt","0.0151","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7273","Emissions (CO2)","6505","Food Household Consumption","2001","2001","3050","FAO TIER 1","kt","3775.7061","E","Estimated value",""
"GT","Emissions totals","170","Colombia","717815","Emissions (CO2eq) from F-gases (AR5)","6505","Food Household Consumption","2001","2001","3050","FAO TIER 1","kt","1","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724413","Emissions (CO2eq) from CH4 (AR5)","6505","Food Household Consumption","2001","2001","3050","FAO TIER 1","kt","9.1486","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724313","Emissions (CO2eq) from N2O (AR5)","6505","Food Household Consumption","2001","2001","3050","FAO TIER 1","kt","4.0036","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6505","Food Household Consumption","2001","2001","3050","FAO TIER 1","kt","3789.4091","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7225","Emissions (CH4)","6505","Food Household Consumption","2002","2002","3050","FAO TIER 1","kt","0.2918","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7230","Emissions (N2O)","6505","Food Household Consumption","2002","2002","3050","FAO TIER 1","kt","0.0144","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7273","Emissions (CO2)","6505","Food Household Consumption","2002","2002","3050","FAO TIER 1","kt","3312.0135","E","Estimated value",""
"GT","Emissions totals","170","Colombia","717815","Emissions (CO2eq) from F-gases (AR5)","6505","Food Household Consumption","2002","2002","3050","FAO TIER 1","kt","3","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724413","Emissions (CO2eq) from CH4 (AR5)","6505","Food Household Consumption","2002","2002","3050","FAO TIER 1","kt","8.1706","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724313","Emissions (CO2eq) from N2O (AR5)","6505","Food Household Consumption","2002","2002","3050","FAO TIER 1","kt","3.807","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6505","Food Household Consumption","2002","2002","3050","FAO TIER 1","kt","3327.2959","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7225","Emissions (CH4)","6505","Food Household Consumption","2003","2003","3050","FAO TIER 1","kt","0.2659","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7230","Emissions (N2O)","6505","Food Household Consumption","2003","2003","3050","FAO TIER 1","kt","0.0147","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7273","Emissions (CO2)","6505","Food Household Consumption","2003","2003","3050","FAO TIER 1","kt","3252.3341","E","Estimated value",""
"GT","Emissions totals","170","Colombia","717815","Emissions (CO2eq) from F-gases (AR5)","6505","Food Household Consumption","2003","2003","3050","FAO TIER 1","kt","8","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724413","Emissions (CO2eq) from CH4 (AR5)","6505","Food Household Consumption","2003","2003","3050","FAO TIER 1","kt","7.4466","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724313","Emissions (CO2eq) from N2O (AR5)","6505","Food Household Consumption","2003","2003","3050","FAO TIER 1","kt","3.9077","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6505","Food Household Consumption","2003","2003","3050","FAO TIER 1","kt","3271.4004","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7225","Emissions (CH4)","6505","Food Household Consumption","2004","2004","3050","FAO TIER 1","kt","0.2818","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7230","Emissions (N2O)","6505","Food Household Consumption","2004","2004","3050","FAO TIER 1","kt","0.0132","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7273","Emissions (CO2)","6505","Food Household Consumption","2004","2004","3050","FAO TIER 1","kt","3212.8801","E","Estimated value",""
"GT","Emissions totals","170","Colombia","717815","Emissions (CO2eq) from F-gases (AR5)","6505","Food Household Consumption","2004","2004","3050","FAO TIER 1","kt","9","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724413","Emissions (CO2eq) from CH4 (AR5)","6505","Food Household Consumption","2004","2004","3050","FAO TIER 1","kt","7.8892","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724313","Emissions (CO2eq) from N2O (AR5)","6505","Food Household Consumption","2004","2004","3050","FAO TIER 1","kt","3.5099","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6505","Food Household Consumption","2004","2004","3050","FAO TIER 1","kt","3233.5897","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7225","Emissions (CH4)","6505","Food Household Consumption","2005","2005","3050","FAO TIER 1","kt","0.2898","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7230","Emissions (N2O)","6505","Food Household Consumption","2005","2005","3050","FAO TIER 1","kt","0.0137","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7273","Emissions (CO2)","6505","Food Household Consumption","2005","2005","3050","FAO TIER 1","kt","3414.622","E","Estimated value",""
"GT","Emissions totals","170","Colombia","717815","Emissions (CO2eq) from F-gases (AR5)","6505","Food Household Consumption","2005","2005","3050","FAO TIER 1","kt","12","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724413","Emissions (CO2eq) from CH4 (AR5)","6505","Food Household Consumption","2005","2005","3050","FAO TIER 1","kt","8.1134","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724313","Emissions (CO2eq) from N2O (AR5)","6505","Food Household Consumption","2005","2005","3050","FAO TIER 1","kt","3.6215","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6505","Food Household Consumption","2005","2005","3050","FAO TIER 1","kt","3438.0078","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7225","Emissions (CH4)","6505","Food Household Consumption","2006","2006","3050","FAO TIER 1","kt","0.332","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7230","Emissions (N2O)","6505","Food Household Consumption","2006","2006","3050","FAO TIER 1","kt","0.0149","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7273","Emissions (CO2)","6505","Food Household Consumption","2006","2006","3050","FAO TIER 1","kt","3894.1367","E","Estimated value",""
"GT","Emissions totals","170","Colombia","717815","Emissions (CO2eq) from F-gases (AR5)","6505","Food Household Consumption","2006","2006","3050","FAO TIER 1","kt","14","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724413","Emissions (CO2eq) from CH4 (AR5)","6505","Food Household Consumption","2006","2006","3050","FAO TIER 1","kt","9.2973","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724313","Emissions (CO2eq) from N2O (AR5)","6505","Food Household Consumption","2006","2006","3050","FAO TIER 1","kt","3.9411","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6505","Food Household Consumption","2006","2006","3050","FAO TIER 1","kt","3921.5075","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7225","Emissions (CH4)","6505","Food Household Consumption","2007","2007","3050","FAO TIER 1","kt","0.3335","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7230","Emissions (N2O)","6505","Food Household Consumption","2007","2007","3050","FAO TIER 1","kt","0.0153","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7273","Emissions (CO2)","6505","Food Household Consumption","2007","2007","3050","FAO TIER 1","kt","3937.0035","E","Estimated value",""
"GT","Emissions totals","170","Colombia","717815","Emissions (CO2eq) from F-gases (AR5)","6505","Food Household Consumption","2007","2007","3050","FAO TIER 1","kt","25","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724413","Emissions (CO2eq) from CH4 (AR5)","6505","Food Household Consumption","2007","2007","3050","FAO TIER 1","kt","9.339","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724313","Emissions (CO2eq) from N2O (AR5)","6505","Food Household Consumption","2007","2007","3050","FAO TIER 1","kt","4.0495","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6505","Food Household Consumption","2007","2007","3050","FAO TIER 1","kt","3974.9313","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7225","Emissions (CH4)","6505","Food Household Consumption","2008","2008","3050","FAO TIER 1","kt","0.3214","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7230","Emissions (N2O)","6505","Food Household Consumption","2008","2008","3050","FAO TIER 1","kt","0.0157","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7273","Emissions (CO2)","6505","Food Household Consumption","2008","2008","3050","FAO TIER 1","kt","3506.2167","E","Estimated value",""
"GT","Emissions totals","170","Colombia","717815","Emissions (CO2eq) from F-gases (AR5)","6505","Food Household Consumption","2008","2008","3050","FAO TIER 1","kt","29","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724413","Emissions (CO2eq) from CH4 (AR5)","6505","Food Household Consumption","2008","2008","3050","FAO TIER 1","kt","8.9989","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724313","Emissions (CO2eq) from N2O (AR5)","6505","Food Household Consumption","2008","2008","3050","FAO TIER 1","kt","4.1584","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6505","Food Household Consumption","2008","2008","3050","FAO TIER 1","kt","3548.5759","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7225","Emissions (CH4)","6505","Food Household Consumption","2009","2009","3050","FAO TIER 1","kt","0.3066","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7230","Emissions (N2O)","6505","Food Household Consumption","2009","2009","3050","FAO TIER 1","kt","0.0215","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7273","Emissions (CO2)","6505","Food Household Consumption","2009","2009","3050","FAO TIER 1","kt","3855.4148","E","Estimated value",""
"GT","Emissions totals","170","Colombia","717815","Emissions (CO2eq) from F-gases (AR5)","6505","Food Household Consumption","2009","2009","3050","FAO TIER 1","kt","34","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724413","Emissions (CO2eq) from CH4 (AR5)","6505","Food Household Consumption","2009","2009","3050","FAO TIER 1","kt","8.5848","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724313","Emissions (CO2eq) from N2O (AR5)","6505","Food Household Consumption","2009","2009","3050","FAO TIER 1","kt","5.6856","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6505","Food Household Consumption","2009","2009","3050","FAO TIER 1","kt","3903.9308","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7225","Emissions (CH4)","6505","Food Household Consumption","2010","2010","3050","FAO TIER 1","kt","0.3754","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7230","Emissions (N2O)","6505","Food Household Consumption","2010","2010","3050","FAO TIER 1","kt","0.0337","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7273","Emissions (CO2)","6505","Food Household Consumption","2010","2010","3050","FAO TIER 1","kt","4130.6928","E","Estimated value",""
"GT","Emissions totals","170","Colombia","717815","Emissions (CO2eq) from F-gases (AR5)","6505","Food Household Consumption","2010","2010","3050","FAO TIER 1","kt","39","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724413","Emissions (CO2eq) from CH4 (AR5)","6505","Food Household Consumption","2010","2010","3050","FAO TIER 1","kt","10.5111","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724313","Emissions (CO2eq) from N2O (AR5)","6505","Food Household Consumption","2010","2010","3050","FAO TIER 1","kt","8.9427","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6505","Food Household Consumption","2010","2010","3050","FAO TIER 1","kt","4189.4745","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7225","Emissions (CH4)","6505","Food Household Consumption","2011","2011","3050","FAO TIER 1","kt","0.4176","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7230","Emissions (N2O)","6505","Food Household Consumption","2011","2011","3050","FAO TIER 1","kt","0.0257","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7273","Emissions (CO2)","6505","Food Household Consumption","2011","2011","3050","FAO TIER 1","kt","3498.433","E","Estimated value",""
"GT","Emissions totals","170","Colombia","717815","Emissions (CO2eq) from F-gases (AR5)","6505","Food Household Consumption","2011","2011","3050","FAO TIER 1","kt","43","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724413","Emissions (CO2eq) from CH4 (AR5)","6505","Food Household Consumption","2011","2011","3050","FAO TIER 1","kt","11.6941","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724313","Emissions (CO2eq) from N2O (AR5)","6505","Food Household Consumption","2011","2011","3050","FAO TIER 1","kt","6.8089","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6505","Food Household Consumption","2011","2011","3050","FAO TIER 1","kt","3559.7372","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7225","Emissions (CH4)","6505","Food Household Consumption","2012","2012","3050","FAO TIER 1","kt","0.357","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7230","Emissions (N2O)","6505","Food Household Consumption","2012","2012","3050","FAO TIER 1","kt","0.0262","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7273","Emissions (CO2)","6505","Food Household Consumption","2012","2012","3050","FAO TIER 1","kt","3624.2538","E","Estimated value",""
"GT","Emissions totals","170","Colombia","717815","Emissions (CO2eq) from F-gases (AR5)","6505","Food Household Consumption","2012","2012","3050","FAO TIER 1","kt","50","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724413","Emissions (CO2eq) from CH4 (AR5)","6505","Food Household Consumption","2012","2012","3050","FAO TIER 1","kt","9.9946","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724313","Emissions (CO2eq) from N2O (AR5)","6505","Food Household Consumption","2012","2012","3050","FAO TIER 1","kt","6.943","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6505","Food Household Consumption","2012","2012","3050","FAO TIER 1","kt","3691.4081","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7225","Emissions (CH4)","6505","Food Household Consumption","2013","2013","3050","FAO TIER 1","kt","0.3143","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7230","Emissions (N2O)","6505","Food Household Consumption","2013","2013","3050","FAO TIER 1","kt","0.0219","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7273","Emissions (CO2)","6505","Food Household Consumption","2013","2013","3050","FAO TIER 1","kt","3949.1877","E","Estimated value",""
"GT","Emissions totals","170","Colombia","717815","Emissions (CO2eq) from F-gases (AR5)","6505","Food Household Consumption","2013","2013","3050","FAO TIER 1","kt","58","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724413","Emissions (CO2eq) from CH4 (AR5)","6505","Food Household Consumption","2013","2013","3050","FAO TIER 1","kt","8.8005","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724313","Emissions (CO2eq) from N2O (AR5)","6505","Food Household Consumption","2013","2013","3050","FAO TIER 1","kt","5.7913","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6505","Food Household Consumption","2013","2013","3050","FAO TIER 1","kt","4021.9158","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7225","Emissions (CH4)","6505","Food Household Consumption","2014","2014","3050","FAO TIER 1","kt","0.3476","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7230","Emissions (N2O)","6505","Food Household Consumption","2014","2014","3050","FAO TIER 1","kt","0.026","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7273","Emissions (CO2)","6505","Food Household Consumption","2014","2014","3050","FAO TIER 1","kt","4423.0281","E","Estimated value",""
"GT","Emissions totals","170","Colombia","717815","Emissions (CO2eq) from F-gases (AR5)","6505","Food Household Consumption","2014","2014","3050","FAO TIER 1","kt","67","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724413","Emissions (CO2eq) from CH4 (AR5)","6505","Food Household Consumption","2014","2014","3050","FAO TIER 1","kt","9.7335","E","Estimated value",""
"GT","Emissions totals","170","Colombia","724313","Emissions (CO2eq) from N2O (AR5)","6505","Food Household Consumption","2014","2014","3050","FAO TIER 1","kt","6.8977","E","Estimated value",""
"GT","Emissions totals","170","Colombia","723113","Emissions (CO2eq) (AR5)","6505","Food Household Consumption","2014","2014","3050","FAO TIER 1","kt","4506.3175","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7225","Emissions (CH4)","6505","Food Household Consumption","2015","2015","3050","FAO TIER 1","kt","0.3343","E","Estimated value",""
"GT","Emissions totals","170","Colombia","7230","Emissions (N2O)","6505","Food Household Consumption","2015","2015","3050","FAO TIER 1","kt","0.0266","E","Estimated value",""
